PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,1.0,1,1,1,1,1,1,0,1,1,1
1,0.006944444444444444,40,40,40,40,39,39,40,39,40,40
2,0.006944444444444444,38,37,37,37,37,37,37,37,37,37
3,0.006944444444444444,43,44,44,43,44,44,44,43,44,44
4,0.06666666666666667,10,10,10,10,10,10,9,10,10,10
5,0.06666666666666667,9,9,9,9,9,9,9,9,9,9
6,0.06666666666666667,12,11,11,11,11,11,12,11,11,11
7,0.03333333333333333,16,16,16,17,16,16,16,17,16,16
8,0.03333333333333333,16,16,16,17,17,18,16,17,16,16
9,0.03333333333333333,15,16,16,15,16,15,17,16,16,16
